StoreId,CompleteStoreName,FoodType,AverageRating,Reviewers,City,Location
v8lv,Mala Kungfu (Bedok Shopping Complex),Chinese,5,937,singapore,"302 Bedok Road the Bedok Marketplace #01-302,"
v8md,Old Chang Kee Coffee House (Rex),Snacks,4.7,425,singapore,"01-01, 19/21/23 Mackenzie Road, Bugis, City Hall, Lower Central,"
v8me,Al Afrose Restaurant (River Valley Road),Indian,5,6316,singapore,"421 River Valley Rd Singapore 248320,"
v8ny,Ah Lim Mee Pok (Bedok Shopping Complex),Noodles,4.9,1849,singapore,"01-304, 304 Bedok Road,"
v8ob,Lee Wee & Brothers (Tampines Mall),Malaysian,5,3428,singapore,"#B1-K6, 4 Tampines Central 5, Tampines Mall, Tampines, Simei,"
v8od,Kimukatsu (Sunshine Plaza),Japanese,5,36,singapore,"01-54, 91 Bencoolen Street, Sunshine Plaza, Bugis, City Hall, Lower Central, Central,"
v8pa,Toko Burgers ( Joo Chiat),,4.9,2848,singapore,"174 Joo Chiat Road, #01-01, Singapore 427445,"
v8pl,Deen Tiga Rasa (Golden Mile Food Center),Malaysian,4.9,310,singapore,"B1-15/16 505 Beach Road, Golden Mile Food Center, Arab Street, Upper central,"
v8pr,Jimbocho Beef (Sunshine Plaza),Rice Dishes,4.2,115,singapore,"01-54, 91 Bencooleen Street, Sunshine Plaza, Bugis, City Hall, Lower Central, Central,"
v8qe,Sinar Malay Seafood (Jurong),,5,5910,singapore,"456 Jurong West Street 41, Jurong West, Jurong West/Jurong South,"
v8qt,Gyukatsu Kurobeko (Sunshine Plaza),Rice Dishes,4,27,singapore,"01-54, 91 Bencoolen Street, Sunshine Plaza, Bugis, City Hall, Lower Central, Central,"
v8s2,Habib's Express (Admiralty) - Islandwide,Indian,5,6,singapore,"Block 691 Woodlands Drive 73,"
v8sh,Yun Ga - Traditional Korean Restaurant (East Coast Road),Korean,5,347,singapore,"#03-12, 30 East Coast Road, Katong V,  East Coast, Katong,"
v8sm,New Rezki Restaurant (Bedok North Street 1),Indian,5,7574,singapore,"Blk 203, Bedok North Street 1, Bedok/Chai Chee #01-469,"
v8so,Paradise Teochew (Scotts Square),Chinese,4.9,103,singapore,"03-04, 6 Scotts Road, Scotts Square, Newton, Upper Central,"
v8sp,Itsbubblin By Washbar (Gek Poh Shopping Centre),Beverages,5,221,singapore,"01-260A, Blk 762 Jurong West Street 75, Jurong West,"
v8sy,Vivavox Cafe (Icon IBP),Western,5,140,singapore,"01-10, Icon @ IBP, 3A International Business Park, Jurong East,"
v8ta,Royal Indian Restaurant  (Jalan Besar),Indian,4.7,811,singapore,"01-01, 227 Jalan Besar, Farrer Park, Upper central,"
v8ti,Old Chengdu Sichuan Cuisine Restaurant (Pagoda Street),Chinese,4.9,994,singapore,"Pagoda Street 80/82, Singapore 059239,"
v8un,El Cocinero (Novena),Mexican,4.8,766,singapore,"01-45, 275 Thomson Road, Newton, Upper Central,"
v8uq,Gourmet Pizza To Go (Kallang),Pizza,5,294,singapore,"#01-43, 1 Stadium Place, Fort Road,"
v8vp,Wang Xing Mala Kitchen (Far East Plaza),Chinese,4.7,674,singapore,"05-96/97, 14 Scotts Road, Newton, Upper Centeral,"
v8vu,Super Loco (Robertson Quay),Mexican,4.9,664,singapore,"#01-13, The Quayside, 60 Robertson Quay, River Valley, West Central,"
v8wz,Ga-Hock Roasted Meats (Upper Bukit Timah Road),Chinese,3,133,singapore,"Hup Choon Eating House, 794 Upper Bukit Timah Road, Bukit Panjang, Bukit Batok,"
v8xy,ThaiLily Restaurant (Toa Payoh),Thai,4.5,1024,singapore,"#01-268, Blk 107 Toa Payoh Lor 1,"
v8xz,Al-Bidayah Restaurant (Geylang Road),Roti Prata,4.7,1475,singapore,"364 Geylang Road, Singapore 389379,"
v8yu,Juewei-King of Braise 绝味 (Boon Lay),Chinese,5,338,singapore,"01-24, Boon Lay Mrt, 301 Boon Lay Way, Clementi, Jurong West,"
v8zm,Tonkatsu Kagura (Sunshine Plaza),Japanese,4.9,203,singapore,"01-54, 91 Bencoolen Street, Sunshine Plaza, Bugis, City Hall, Lower Central,"
v91n,Juz Scooop,Cakes,5,41,singapore,"37 Jalan Peminpin, Mapex, #B1-02, 577177,"
v95v,Wonderful Korean Food 旺德福日韩餐 (Sin Ming Road),Korean,0,0,singapore,"22 Sin Ming Road #01-258, Stall 03, Singapore 570022,"
v9ao,Delifrance (KK Hospital),Sandwiches,4.9,473,singapore,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central,"
v9bt,Killiney Kopitiam (Alexandra),Singaporean,4.9,2426,singapore,"#01-01, 456 Alexandra Road, Fragrance Empire Building, Pasir Panjang, Keppel Area,"
v9bw,The Famous Kitchen (Yishun),,4.9,44,singapore,"54, #01-01, Hong Heng Mansion, 54 Sembawang Road, Yishun, Sembawang,"
v9cc,Hao Wei Lai (Bukit Merah Central),Chinese,4.7,1215,singapore,"Blk 165 #01-3687 Bukit Merah Central, Singapore 150165,"
v9dz,Hawkerman Street Kitchen (Haig Road),Malaysian,4.7,2237,singapore,"#01-323 12 Haig Road 430012,"
v9ey,Zamas River Valley Restaurant (River Valley Road),Indian,5,8860,singapore,"429 River Valley Road, West Central,, Near Boon Tong Kee restaurant"
v9ff,Penyet Town (Onekm),Indonesian,5,4523,singapore,"11 Tanjong Katong Rd Onekm,"
v9gu,Central Hong Kong Cafe (Vivocity),Noodles,4.9,663,singapore,"B2-13/14, 1 Harbourfront Walk, Vivocity, Telok Blangah, Keppel Area,"
v9ha,TungLok Seafood (Jurong),Chinese,4.9,72,singapore,"511 Upper Jurong Road, The Arena Country Club, Pioneer, Far Jurong West,"
v9hj,470 Mini Wok (Lorong 7 Toa Payoh),Chinese,5,2988,singapore,"#02-70, 470 Toa Payoh Lor 6, Toa Payoh, Ang Mo Kio,"
v9hq,Feng Feng Hainanese Chicken Rice (Ntuc Foodfare),Chicken Rice,4.9,960,singapore,"878c Tampines Avenue 8, Tampines, Simei,"
v9ih,Enak Enak Restaurant (East Coast),Western,4.6,1200,singapore,"01-01, 1202 East Coast Parkway, Upper East Coast, East Coast,"
v9jw,Lin Lin Vegetarian (Bedok North Avenue 2),Vegetarian,4.9,1057,singapore,"Blk 412 Bedok North Ave 2 #01-114, Singapore 460412., #01-120"
v9ki,Koo Kee Yong Tow Foo Mee (Bedok Reservoir),Chinese,4.9,1485,singapore,"#01-3139, 739 Bedok Reservoir Road, Bedok Reservoir, Bedok/Chai Chee,"
v9ly,Aisa Restaurant (Pandan Garden),Indian,4.5,233,singapore,"415 Pandan Garden #01-119 SG600415,"
v9mf,Ministry Of Rojak (Northpoint),Indian,5,2745,singapore,"1 Northpoint City Shopping Centre Southwing, Northpoint Drive, B2-134, 768019,"
v9ne,Watami Japanese Dining (Junction 8),Japanese,5,872,singapore,"#01-33, 9 Bishan Place, Junction 8 Shopping Centre, Bishan,"
v9oj,KFC (Clementi Mall),Fried Chicken,4.9,8529,singapore,"B1-32/33, 3155 Commonwealth Avenue West, The Clementi Mall,"
v9qi,Tim Ho Wan (Citylink),Dim Sum ,5,673,singapore,"B1-63/63A, 1 Raffles Link, Citylink Mall, Promenade, Lower Central, Central,"
v9ru,Yuet Sing Seafood (Toa Payoh),Chinese,4.5,890,singapore,"#01-74, 95, Toa Payoh Lorong 4, Toa Payoh, Ang Mo Kio,"
v9sd,BistrOne36 (Whampoa West),Western,4.6,115,singapore,"01-79, 34 Whampoa West, Kallang, Boon Keng, Upper Central,"
v9sj,Mufiz Restaurant (Tampines),,4.7,1136,singapore,"01-04, Blk 835 Tampines Street 83, Tampines, Simei,"
v9sl,Ding Xiang Seafood (Fernvale Road),Chinese,4.6,4839,singapore,"Block 437 Fernvale Road, Kopitiam, Seletar/Jalan Kayu,"
v9sx,Whisk & Paddle (Punggol),Western,4.9,709,singapore,"#01-01, 10 Tebing Lane, Punggol, Sengkang/Punggol,"
v9to,Baker & Cook (Hillcrest Road),Bakery,4.9,212,singapore,"77 Hillcrest Road, Greenwood, Bukit Timah, Buona Vista,"
v9uw,Golden Jade Restaurant Culinary Group (Paya Lebar),Chinese,4.7,1099,singapore,"271 Geylang Road, Paya Lebar, Macpherson,"
v9uy,Ang Moh Noodle House (Joo Chiat Road),Chinese,4.9,1171,singapore,"182 Joo Chiat Road, East Coast, Katong,"
v9wd,Cake Avenue (Kilat Centre),Cakes,5,479,singapore,"01-01/02, 33 Lorong Kilat, Kilat Centre, Jurong East, Clementi,"
v9xs,Tajimaya Yakiniku (VivoCity),Japanese,4.9,24,singapore,"01-102/103, 1 Harbourfront Walk, VivoCity, Keppel Area, Telok Blangah,"
v9zi,My foodpanda restaurant,Chinese,0,0,singapore,"18 Banyan Avenue Singapore,"
vabi,CHETTINADU CAFE (Marine Parade),Indian,4.6,6,singapore,"Marine Parade Central 81, 440081 Upper East Coast, East, Singapore, Singapore,"
vafd,Acai Brother Singapore (Alexandra),,4.8,49,singapore,"370 Alexandra Road #01-02, 03, 04,"
vai6,Huat Heong Bak Kut Teh (Senja Road),Malaysian,4.6,163,singapore,"628 Senja Road #01-07,"
vaid,GREENLEAF CUISINE (Kopitiam Square) - Islandwide,Indian,0,0,singapore,"Kopitiam Square, 10, Sengkang Square, North, Sengkang,544829,"
vav6,Burger King® (Wisteria Mall),Burgers,4.9,1257,singapore,"598 Yishun Ring Road, Wisteria Mall, #01-31/32,"
vbbf,"Tang Yi Tang, Mala Tang (1 Rochor Canal Rd)",Chinese,5,48,singapore,"188504,  1 Rochor Canal Road #02-03, 188504 Bugis/City Hall, Central, Singapore, Singapore,"
vbiv,家羊地 - JiaYangDi BBQ (NEWest),Asian,4.9,780,singapore,"No. 1 West Coast Drive #01-97, Newest, S 128020,"
vbjw,Happy Taipei 开心台北 (Great World City),Chinese,4.4,62,singapore,"1 Kim Seng Promenade #B1-K106, Great World City, Singapore 237994, S 237994,"
vbke,WAWAH NASI LEMAK (Rivervale Crescent),,4.2,10,singapore,"Rivervale Cres 182 #11-313, 540182 Sengkang, North, Singapore, Singapore,"
vbld,Kei Kaisendon (Stadium Place),Japanese,4.9,74,singapore,"1 STADIUM PLACE #01-46,"
vbpp,Old Chang Kee (Lot 1),Snacks,5,510,singapore,"21 Choa Chu Kang Avenue 4, #B1-K23,"
vbvo,Chong Pang Hainanese Chicken Rice (Chai Chee Avenue),Singaporean,0,0,singapore,"Blk 36 Chai Chee Ave #01-151 Singapore 461036,"
vbye,Kedai Kopi (Clementi),,4.9,210,singapore,"Kedai Kopi, Clementi Avenue 5, block 380, #01-376,"
vbzc,Bella Italia Pizzeria Ristorante (myVillage Serangoon Garden),Pizza,4.9,75,singapore,"1 Maju Ave #02-12/13, myVillage,"
vc5t,Creme & Cone (Raffles Quay),Dessert,4.9,13,singapore,"Food Folks @ Lau Pa Sat, 18 Raffles Quay, Stall TK3, Singapore 048582,"
vcsw,Hup Lee Fried Rice N Curry Rice (Ang Mo Kio),Fried Rice,4.8,118,singapore,"Blk 628 Ang Mo Kio Ave 4 #01-48 560628,"
vcz4,Beiju Express (Icon Village),Dessert,5,91,singapore,"078877, Central, Tanjong Pagar, 12 GOPENG STREET 01- 48 ICON VILLAGE,"
vd9l,Lim Kee Yong Tau Foo (Anchorvale Village),Chinese,5,32,singapore,"339 Anchorvale Road, #02-12, Anchorvale Village Hawker Centre,
Singapore 540339,"
vdlu,Kenangan Coffee (Takashimaya),Beverages,5,139,singapore,"Takashimaya Shopping Centre, 391 Orchard Road, #B2-31 SG238872,"
vdrj,Kok Kee Wonton Noodle (Foch Road),Asian,4.9,8,singapore,"30 Foch Road,Bistro8 #01-02, SG209276,"
ve1v,KeKiTaCo (Sembawang Crescent),,0,0,singapore,"Sembawang Cres 363c 15-785, 753363 Sembawang, North, Singapore, Singapore,"
ve8d,吉祥可口鸭饭∙面∙粥 Braised Duck Rice ∙ Noodle ∙ Porridge (1550 Bukit Batok),Singaporean,4.9,226,singapore,"1550 Bukit Batok Street 11 #01-322 650155,"
veey,AMGD (Jalan Pemimpin) - Islandwide,Healthy,0,0,singapore,"20, Lengkok Bahru, 20, Lengkok Bahru, 20 Lengkok Bahru Academy Block #01-10 Enabling Village 159053,"
vefs,Potato Corner (Woodlands MRT Station),American,4.9,45,singapore,"#01-06 AT 30 WOODLANDS AVENUE 2 WOODLANDS MRT STATION SINGAPORE 738343 ON NORTH-SOUTH LINE,"
veky,Bonchon (Compass One) - Islandwide,Korean,4.9,76,singapore,"#01-14/15, 1 Sengkang Square, Compass One, Sengkang/Punggol,"
vezz,#HTAG CAFE (Tai Seng Centre),Sandwiches,5,236,singapore,"3, Irving Road #01-18 Tai Seng Centre,"
vfd9,Fruce (NEX),Beverages,5,731,singapore,"23 Serangoon Central, #B2-34, Serangoon, 556083, Singapore,"
vfhv,Oriental Fried Skewers 东方美食炸串 (New Bugis Street),Asian,4.9,24,singapore,"3 New Bugis Street, #01-202, S 188867,"
vfib,Cakinology (NEWest),Cakes,5,57,singapore,"1 West Coast Drive NEWest #01-76 Singapore 128020,"
vfip,Summer Folks Cafe & Steakhouse (Beach Road),American,4.9,99,singapore,"124 Beach Road, #01-06 Guoco Midtown, Singapore 189771,"
vfjk,Long Kee Hong Kong Roasted (Holland Drive),Chinese,5,112,singapore,"46 HOLLAND DRIVE #01-359, S 270046,"
vfon,TAP (9 Penang Road) - Islandwide,,0,0,singapore,"9 Penang Road, #01-08, SG238459,"
vfop,Hua Ma Delights (Woodlands Drive 50),Porridge,4.9,206,singapore,"Blk 894C Woodlands Drive 50, #10-03, Woodlands, 732894,"
vfq7,Miyuki Izakaya (The Brooks II),Japanese,5,8,singapore,"25 Springside Green, #01-13 The Brooks II, Singapore 786015, S 786015,"
vfqh,Sofra Turkish Cafe & Restaurant (Marina Square),Middle Eastern,4.9,81,singapore,"6 Raffles Boulevard, 03-129 A, Marina Square, Singapore 039594,"
vfxb,Wonderful Bapsang (IMM),Korean,5,124,singapore,"2 Jurong East Street 21 #02-25 IMM Building Singapore 60960,"
vfzo,"Koufu Coffee, Toast, Dim Sum (Sengkang Hospital)",Chinese,2.1,10,singapore,"110 Sengkang East Way #01-21,"
vg00,Bao Jiak (Kallang Bahru),Dim Sum ,4.4,53,singapore,"66 Kallang Bahru, 330066,"
vg05,Goobne Korean Oven-Roasted Chicken (Downtown East),Chicken Wings,4.8,304,singapore,"1 Pasir Ris Close #02-324, Downtown East, Singapore 519599,"
vg3y,Cowpresso Coffee Roasters Singapore (Lor Kilat),Coffee,4.8,38,singapore,"21 Lor Kilat, #01-07, Singapore 598123,"
vg8f,Fatty MalaXiangGuo (Tampines Street 43),Fast Food,4.9,33,singapore,"#01-114, Blk 474 Tampines Street 43, Singapore 520474,"
vg8u,Kyoto Japanese Cuisine (Food Loft Ubi Road 1),Japanese,5,92,singapore,"3014B Ubi Road 1 SG408722,"
vgve,Pink Coconut Nasi Lemak (Joo Chiat),Asian,3.8,13,singapore,"245 Joo Chiat Place,"
vh2s,XINMEI CONGEE (Ang Mo Kio Avenue 6),Chinese,4.8,93,singapore,"Ang Mo Kio Ave 6 724 #01-32, 560724 Ang Mo Kio, North, Singapore, Singapore,"
vh53,Gao Ji Shu Shi Nasi Lemak (Marsiling Mall Hawker Centre),Chicken Wings,5,35,singapore,"4 WOODLANDS STREET 12 #01-60 SG738623, S 738623,"
vh5l,Kind Kones (Bishan),Dessert,5,15,singapore,"59 Jalan Pemimpin, L&Y Building, Smart City Kitchen #01-03/04, S 577218,"
vhal,The Banana Leaf Apolo (Rivervale) - Restaurant Delivery,Indian,4.9,176,singapore,"11 Rivervale Crescent	#02-10 , Rivervale Mall,"
vhcn,My Briyani House (Woodleigh Mall),Chicken,5,39,singapore,"11 Bidadri Park Drive #01-57, The Woodleigh Mall 367803,"
vhtk,Shan Ji Xiao Long Bao (Tiong Bahru Market stall 41),Chinese,4.9,275,singapore,"30 seng poh road #02-41 168898,"
vi2r,Bombay Spice-North Indian Restaurant (Newest) - Restaurant Delivery,,3.4,8,singapore,"1 West Coast Drive #01-83,Newest 128020,"
vi5w,Double K Western (Woodlands Drive 14),Western,4.9,14,singapore,"515A WOODLANDS DRIVE 14 #01-181,"
vi63,THE LOCAL CAFE 南洋咖啡厅 (Space@Kovan),Singaporean,4.9,76,singapore,"9 Yio Chu Kang Rd, #01-55, Space@Kovan 545523,"
vibc,Mamanda - The Dining Room (The Chevrons),Malaysian,3.7,7,singapore,"The Chevrons #03-06, 48 Boon Lay Way SG609961,"
vifz,Born Hokkien Prawn Mee 文文福建炒虾面 (Bukit Batok Street 33),Asian,4.3,14,singapore,"Born hokkien prawn mee, Bukit Batok Street 33 324, 650324 Bukit Batok, West, Singapore, Singapore,"
vigv,Makanrena (Changi Business Park),Singaporean,0,0,singapore,"4 changi business park central 1 Changi City Point #02-01 Makanrena Curry Rice (Stall MR2) @ My Kampung Food Court,"
vinj,Pontian Wanton Noodle X Ah Hock Fish Soup (Pasir Ris Mall),Chinese,4.8,253,singapore,"7, PASIR RIS CENTRAL, PASIR RIS MALL, #B2-33, SINGAPORE 519612,"
vitp,Origin (Tanjong Pagar),Asian,0,0,singapore,"Origin Teahouse, Kadayanallur St 5, 069183 Tanjong Pagar, Central, Singapore, Singapore,"
viw6,Al-Malik Cuisine (Kopitiam @ Fernvale Hawker),Indian,4.7,213,singapore,"Fernvale Hawker Center, 21 Sengkang West Ave #03-20, Singapore 797650,"
vj5t,Seremban Kee Mei Siew Pow (Ang Mo Kio),Cakes,0,0,singapore,"53 Ang Mo Kio Ave 3 #B2-25 AMK Hub, S 569933,"
vjd6,Mr. Thai Food (Bukit Batok West Avenue 8),Healthy,0,0,singapore,"Bukit Batok West Ave. 8 431A #08-1645, 651431 Bukit Batok, West, Singapore, Singapore,"
vje1,Uncle Hotplate (Loyang Point),Malaysian,0,0,singapore,"258 Pasir Ris Street 21 #01-21 SG510258,"
vjit,Chi-Bing (The Star Vista),Korean,5,338,singapore,"1 Vista Exchange Green, The Star Vista, #01-43 & #01-K4, Singapore 138617,"
vjle,Arunachala Bhavan (Race Course Road) - Islandwide,Indian,4.9,99,singapore,"40 Race Course Rd, Upper Central,"
vjma,He Jia Huan 合家欢 (Vision Exchange),Chinese,4.9,71,singapore,"2 Venture Dr, #02-39, Singapore 608526,"
vjq3,New Hawa Seafood And Chicken Rice (Tampines Street 21),,5,326,singapore,"201D Tampines street 21 unit 01-1105 Singapore 524201,"
vjvl,Xiao Gu Jie Jie Malatang 小谷姐姐麻辣烫 (Bugis/City Hall),Asian,0,0,singapore,"SMU Li Ka Shing Library, Stamford Rd 70 Li Ka Shing Library Building #B1-24, 178901 Bugis/City Hall, Central, Singapore, Singapore,"
vjw2,My Elephant Thai Cuisine (Food Junction - Great World City),Thai,4.4,17,singapore,"Food Junction Great World,1 Kim Seng Promenade, level 3, Singapore 237994,"
vjxl,Chen Kee Roasted King (Katong),Asian,0,0,singapore,"Katong Shopping Centre, Mountbatten Rd 865, 437844East,  Singapore, Singapore,"
vkf9,Rong Fu Food (892C Woodland Dr 50),Korean,4.9,162,singapore,"Blk 892C #01-02 Woodland Dr 50 S(732892),"
vkrf,Jia Xiang Mala Hotpot (Choa Chu Kang) 家乡麻辣香锅 - Islandwide,Chinese,5,7,singapore,"818 CHOA CHU KANG AVE 1 #01-01 STALL 3,"
vkxd,Chelabela (Ang Mo Kio Avenue 5),Japanese,5,73,singapore,"603 Ang Mo Kio Ave 5 Singapore 560603,"
vkyp,Pocha Pocha Bakery (Bukit Batok),,4.8,9,singapore,"Pocha Pocha Bakery PTE LTD, Hillview Rise 10 #09-13, 667972 Bukit Batok, West, Singapore, Singapore,"
vl7f,Puncak Best Noodle (Far East Plaza),Chinese,5,170,singapore,"#05-94 Far East Plaza, 14 Scotts Road Singapore 228213,"
vlc7,219 SARAWAK KOLO MEE (671 Edgefield Plains),Chinese,4.9,238,singapore,"BLK 671 EDGEFIELD PLAINS, #01-01, WATERWAY BANKS 820671,"
vlf7,Peng Guan Bak Kwa & Ban Mian (Jurong West Street),Chinese,0,0,singapore,"Blk 496 Jurong West Street 41 #01-82 S640496, S 640496,"
vlhi,Hup Lee Mookata (Farrer Park),,0,0,singapore,"Hup Lee Mookata, Sam Leong Rd 22, 207913 Farrer Park, Central, Singapore, Singapore,"
vlmp,Mamak Biryani Indian Muslim Food (Pasir Ris Street 72),Indian,0,0,singapore,"735 PASIR RIS STREET 72 #01-336 MR3 SINGAPORE 510735,"
vlqq,Zhou Jia Chuan Shao 周家串烧 (Woodlands Close),Chinese,5,44,singapore,"31 Woodlands Close #01-30, S 737855,"
vly6,Gupshup (301 Serangoon Road),Bakery,0,0,singapore,"A Tribute Portfolio Hotel @ Serangoon House Hotel, 301 Serangoon Road Singapore 218224, S 218224,"
vm3i,Kinara (East Coast) - Islandwide,Indian,4.2,18,singapore,"164 Upper East Coast Road,"
vm5o,Crolo By Swee Heng (Hougang Avenue 10),Asian,5,12,singapore,"90 Hougang Ave 10, Singapore 538766 #B1-08A,"
vm65,Wang Wang Foodies (Punggol),Asian,0,0,singapore,"820658, 820658 Punggol, North, Singapore, Singapore,"
vmgu,Sukiya Gyudon (Great World City),Japanese,4.9,168,singapore,"1 Kim Seng Promenade, #01-111, Great World City,"
vmh5,Nurul Hawa West Coast Mee Goreng ( Bukit Panjang Hawker Centre And Market),Malaysian,4.8,412,singapore,"2 BUKIT PANKANG RING ROAD #01-05,"
vmhu,First Love Korean Cuisine 첫사랑  (Textile Centre),Korean,4.6,36,singapore,"200 Jln Sultan, #01-05A Textile Centre, S 199018,"
vmia,Famous Eunos Bak Chor Mee (ION Orchard),Noodles,4.8,212,singapore,"Hawkers' Street 2 Orchard Turn, #B4-66, ION Orchard, Singapore,"
vn0f,Yummy Fried Rice - (302 Woodlands St 31),Chinese,4.9,104,singapore,"302 WOODLANDS STREET 31,01-277 FUVHUN NEIGHBOURHOOD CENTRE , SINGAPORE 730302,"
vn0v,Lai Kee Dim Sum (19 Toh Yi),Dim Sum ,5,25,singapore,"19 Toh Yi Dr, #01-127,"
vn79,Foreground Coffee (Tanjong Pagar Plaza),,0,0,singapore,"02-06 Block 1, Tanjong Pagar Plaza,"
vnge,MY Taste No.56 (Yishun ST 61),,0,0,singapore,"Blk 645  Yishun st 61 #01-322, 760645 Yishun, Singapore,"
vnhz,Sheng Kee Chicken Rice (Tampines),Asian,4.6,8,singapore,"Blk 866A Tampines St 83 #02-03 Singapore 521866,"
vno9,EPIKebabs (Wilkie Edge) - Restaurant Delivery,,4.8,194,singapore,"8 Wilkie Road, #01-17,"
vnp8,Chan BBQ (Bedok 85 Market)- Islandwide,Seafood,4.3,9,singapore,"Blk 85 Bedok North Street 4, Fengshan Market and Food Centre, #01-24 460085,"
vnpv,LG Porridge (Woodlands Avenue 3),Chinese,5,30,singapore,"Block 694B #13-26 HDB Woodlands Singapore,"
vny4,Al Izhan Indian Muslim stall (Bukit Batok crescent),,0,0,singapore,"20 Enterprise Center Bukit Batok crescent , unit #01-08 658080,"
vo8t,Paradise Dynasty (Vivo City),Chinese,5,425,singapore,"1 HARBOURFRONT WALK VIVO CITY 02-128/130 SINGAPORE 098585,"
vo9p,Bangla Bondhu (Mandarin Gardens),,5,65,singapore,"7 Siglap Rd. #13-71, Mandarin Gardens,"
voc0,Salaam Delhi (Boon Tiong Road),Indian,0,0,singapore,"11B Boon Tiong Road #01-15, S 163011,"
voe4,Chops! Grill & Sides (Kallang),Western,4.9,215,singapore,"8 Jalan Ayer #01-02 Studio8 389144,"
vojs,Mr.Onigiri (Vivocity),Japanese,5,289,singapore,"1 Harbourfront Walk, Vivocity #B2-23D, Singapore 098585,"
vosi,PPP Coffee (Funan Mall),Coffee,4.8,113,singapore,"107 North Bridge Road, #02-19, Funan Mall,"
vosk,Thai Zaab (Loyang Way),Thai,0,0,singapore,"Loyang Way 9, 508722 Loyang, East, Singapore, Singapore,"
vouw,Le Cheng Hainanese Chicken Rice (Changi Road),Coffee,4.8,79,singapore,"389 Changi Road, S 419838,"
vp0r,Food Library (Eunos Crescent),Western,5,216,singapore,"BLK 1A EUNOS CRESCENT #01-2461,"
vp91,O.BBa Jjajang & BBQ (Bukit Timah),Korean,4.9,46,singapore,"19 Cheong Chin Nam Rd, Singapore 599743,"
vpb1,Yin Ji Chang Fen Dian 银记肠粉店 (Far East Square) - Islandwide,Chinese,3.6,20,singapore,"133 Amoy Street, Far East Square, #01-01,"
vpc1,Linghuchong F&B Pte. Ltd. (JEM),Asian,0,0,singapore,"608549,  jem, 608549 Jurong East, West, Singapore, Singapore,"
vpgg,Pork King Knuckle Rice 猪王猪脚饭 (Ang Mo Kio Avenue 8),,5,70,singapore,"711 Ang Mo Kio Avenue 8 #01-3501 (S11 Coffeeshop), Singapore 560711,"
